material_id,pretty_formula,work_function,miller_index,surface_energy,fermi_energy,structure_type,symmetry_symbol,atomic_density_3d,c_over_a_ratio,b_over_a_ratio,lattice_alpha,lattice_beta,lattice_gamma,atomic_number,atomic_radius,1st_ionization_energy_eV,electron_affinity_eV,electronegativity,valence_electrons,Youngs_modulus,shear_modulus,bulk_modulus
mp-112,Y,2.8333367390759863,"[1, 1, -2, 0]",1.0193769133681794,0.1186,HCP,P6_3/mmc,0.029605236744093433,1.6140140975280086,1.0,90.0,90.0,120.00000000000001,39,1.8,6.21726,0.3112922,1.22,3,64.0,26.0,41.0
mp-112,Y,2.900818643537507,"[2, -1, -1, 2]",1.0771025551361468,0.0954,HCP,P6_3/mmc,0.029605236744093433,1.6140140975280086,1.0,90.0,90.0,120.00000000000001,39,1.8,6.21726,0.3112922,1.22,3,64.0,26.0,41.0
mp-112,Y,3.183139856352648,"[0, 0, 0, 1]",0.996017616877348,-0.00653892,HCP,P6_3/mmc,0.029605236744093433,1.6140140975280086,1.0,90.0,90.0,120.00000000000001,39,1.8,6.21726,0.3112922,1.22,3,64.0,26.0,41.0
mp-113,Tc,4.005637165160885,"[1, 1, -2, 0]",2.6862203573841614,2.2066,HCP,P6_3/mmc,0.07016712204041382,1.6059834358481169,1.0,90.0,90.0,120.00000000000001,43,1.35,7.11938,0.552,1.9,7,,,
mp-113,Tc,4.186853833504861,"[2, -1, -1, 2]",2.9139318070488094,2.1182,HCP,P6_3/mmc,0.07016712204041382,1.6059834358481169,1.0,90.0,90.0,120.00000000000001,43,1.35,7.11938,0.552,1.9,7,,,
mp-113,Tc,3.7559499871448305,"[1, 0, -1, 1]",3.2803663248091812,2.2692,HCP,P6_3/mmc,0.07016712204041382,1.6059834358481169,1.0,90.0,90.0,120.00000000000001,43,1.35,7.11938,0.552,1.9,7,,,
mp-113,Tc,4.046863560396062,"[2, 1, -3, 0]",2.716037851289702,2.1329,HCP,P6_3/mmc,0.07016712204041382,1.6059834358481169,1.0,90.0,90.0,120.00000000000001,43,1.35,7.11938,0.552,1.9,7,,,
mp-113,Tc,3.797547934960612,"[1, 1, -2, 1]",2.8434894802902075,2.2153,HCP,P6_3/mmc,0.07016712204041382,1.6059834358481169,1.0,90.0,90.0,120.00000000000001,43,1.35,7.11938,0.552,1.9,7,,,
mp-113,Tc,3.91104751639747,"[2, 1, -3, 1]",2.8489932267332096,2.1702,HCP,P6_3/mmc,0.07016712204041382,1.6059834358481169,1.0,90.0,90.0,120.00000000000001,43,1.35,7.11938,0.552,1.9,7,,,
mp-113,Tc,3.9354693110876577,"[2, 2, -4, 1]",2.8222389236374994,2.1931,HCP,P6_3/mmc,0.07016712204041382,1.6059834358481169,1.0,90.0,90.0,120.00000000000001,43,1.35,7.11938,0.552,1.9,7,,,
mp-113,Tc,4.3494551792247975,"[1, 0, -1, 2]",2.8325880302698483,2.0152,HCP,P6_3/mmc,0.07016712204041382,1.6059834358481169,1.0,90.0,90.0,120.00000000000001,43,1.35,7.11938,0.552,1.9,7,,,
mp-113,Tc,4.219822972033148,"[1, 0, -1, 0]",2.530144281200756,1.9941,HCP,P6_3/mmc,0.07016712204041382,1.6059834358481169,1.0,90.0,90.0,120.00000000000001,43,1.35,7.11938,0.552,1.9,7,,,
mp-113,Tc,4.211849004152025,"[2, 1, -3, 2]",2.950541459524607,2.0779,HCP,P6_3/mmc,0.07016712204041382,1.6059834358481169,1.0,90.0,90.0,120.00000000000001,43,1.35,7.11938,0.552,1.9,7,,,
mp-113,Tc,4.570732806269955,"[2, 0, -2, 1]",2.748873647594896,1.9193,HCP,P6_3/mmc,0.07016712204041382,1.6059834358481169,1.0,90.0,90.0,120.00000000000001,43,1.35,7.11938,0.552,1.9,7,,,
mp-113,Tc,4.627953965746989,"[0, 0, 0, 1]",2.2474441152305866,1.87189676,HCP,P6_3/mmc,0.07016712204041382,1.6059834358481169,1.0,90.0,90.0,120.00000000000001,43,1.35,7.11938,0.552,1.9,7,,,
mp-11698,Tb,2.92404976978165,"[1, 0, -1, 1]",1.047131481527423,-1.0402,Rhombohedral,R-3m,0.0310010401913892,7.142667218212349,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-11698,Tb,2.870934623524408,"[1, 1, -2, 0]",1.022662906148754,0.2572,Rhombohedral,R-3m,0.0310010401913892,7.142667218212349,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-11698,Tb,2.89636186101573,"[1, 0, -1, 0]",1.058895009071616,0.1703,Rhombohedral,R-3m,0.0310010401913892,7.142667218212349,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-11698,Tb,2.9425909557441523,"[1, 0, -1, 2]",0.9810864928431048,0.1417,Rhombohedral,R-3m,0.0310010401913892,7.142667218212349,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-11698,Tb,2.525284087574949,"[2, -1, -1, 2]",1.0620554273677207,0.26402284,Rhombohedral,R-3m,0.0310010401913892,7.142667218212349,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-11698,Tb,2.6628653107503903,"[1, 1, -2, 1]",1.0402253746780852,-0.0265,Rhombohedral,R-3m,0.0310010401913892,7.142667218212349,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-11698,Tb,2.54664341124016,"[2, 1, -3, 0]",1.054575993017251,0.2598,Rhombohedral,R-3m,0.0310010401913892,7.142667218212349,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-11698,Tb,2.579480986651715,"[2, 1, -3, 2]",1.0339653431324514,0.2442,Rhombohedral,R-3m,0.0310010401913892,7.142667218212349,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-11698,Tb,2.6806995013748676,"[2, 1, -3, 1]",1.0249753305051081,0.22682754,Rhombohedral,R-3m,0.0310010401913892,7.142667218212349,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-11698,Tb,2.9505713189779836,"[2, 0, -2, 1]",1.0299148704823422,-0.0627,Rhombohedral,R-3m,0.0310010401913892,7.142667218212349,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-11698,Tb,2.5322656552706575,"[2, 2, -4, 1]",1.0354737356033545,0.259,Rhombohedral,R-3m,0.0310010401913892,7.142667218212349,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-11698,Tb,3.196605121965695,"[0, 0, 0, 1]",0.967870287142693,0.07876777,Rhombohedral,R-3m,0.0310010401913892,7.142667218212349,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-117,Sn,4.35050889862072,"[1, 1, 0]",0.7883060930875813,0.1956,FCC,Fd-3m,0.028209736889264564,1.0,1.0,90.0,90.0,90.0,50,1.45,7.343918,1.1120702,1.96,14,50.0,18.0,58.0
mp-117,Sn,4.493392106487256,"[1, 0, 0]",0.8839868424040366,0.045,FCC,Fd-3m,0.028209736889264564,1.0,1.0,90.0,90.0,90.0,50,1.45,7.343918,1.1120702,1.96,14,50.0,18.0,58.0
mp-117,Sn,4.1344098201516335,"[1, 1, 1]",0.6534651134123839,1.77438694,FCC,Fd-3m,0.028209736889264564,1.0,1.0,90.0,90.0,90.0,50,1.45,7.343918,1.1120702,1.96,14,50.0,18.0,58.0
mp-117,Sn,4.009050092337641,"[3, 1, 0]",0.5602702467947861,0.3767,FCC,Fd-3m,0.028209736889264564,1.0,1.0,90.0,90.0,90.0,50,1.45,7.343918,1.1120702,1.96,14,50.0,18.0,58.0
mp-117,Sn,4.076102818320659,"[2, 1, 0]",0.582872695084087,0.3015,FCC,Fd-3m,0.028209736889264564,1.0,1.0,90.0,90.0,90.0,50,1.45,7.343918,1.1120702,1.96,14,50.0,18.0,58.0
mp-117,Sn,4.420479605261753,"[3, 3, 1]",0.6120121891159749,0.093,FCC,Fd-3m,0.028209736889264564,1.0,1.0,90.0,90.0,90.0,50,1.45,7.343918,1.1120702,1.96,14,50.0,18.0,58.0
mp-117,Sn,3.8738883214110693,"[3, 2, 1]",0.5606462190122967,1.282,FCC,Fd-3m,0.028209736889264564,1.0,1.0,90.0,90.0,90.0,50,1.45,7.343918,1.1120702,1.96,14,50.0,18.0,58.0
mp-117,Sn,4.050863693607335,"[3, 2, 0]",0.5563164333913031,0.3832,FCC,Fd-3m,0.028209736889264564,1.0,1.0,90.0,90.0,90.0,50,1.45,7.343918,1.1120702,1.96,14,50.0,18.0,58.0
mp-117,Sn,4.265170172819222,"[3, 2, 2]",0.5439490720655755,0.2204,FCC,Fd-3m,0.028209736889264564,1.0,1.0,90.0,90.0,90.0,50,1.45,7.343918,1.1120702,1.96,14,50.0,18.0,58.0
mp-117,Sn,4.17740067274245,"[2, 1, 1]",0.6639135147960863,1.6935,FCC,Fd-3m,0.028209736889264564,1.0,1.0,90.0,90.0,90.0,50,1.45,7.343918,1.1120702,1.96,14,50.0,18.0,58.0
mp-117,Sn,4.066585188667073,"[3, 1, 1]",0.589319927866923,0.3069,FCC,Fd-3m,0.028209736889264564,1.0,1.0,90.0,90.0,90.0,50,1.45,7.343918,1.1120702,1.96,14,50.0,18.0,58.0
mp-117,Sn,4.045611613919337,"[2, 2, 1]",0.5428305746340608,0.281,FCC,Fd-3m,0.028209736889264564,1.0,1.0,90.0,90.0,90.0,50,1.45,7.343918,1.1120702,1.96,14,50.0,18.0,58.0
mp-117,Sn,4.0912443407917,"[3, 3, 2]",0.5451006005721025,0.2871,FCC,Fd-3m,0.028209736889264564,1.0,1.0,90.0,90.0,90.0,50,1.45,7.343918,1.1120702,1.96,14,50.0,18.0,58.0
mp-131,Zr,3.7037967936994276,"[1, 0, -1, 1]",1.5712983306564696,0.2797,HCP,P6_3/mmc,0.04255380741904865,1.5967429740052772,1.0,90.0,90.0,119.99999999999999,40,1.55,6.634126,0.433289,1.33,4,68.0,33.0,
mp-131,Zr,2.829848182021927,"[1, 1, -2, 0]",1.648238208933825,0.6549,HCP,P6_3/mmc,0.04255380741904865,1.5967429740052772,1.0,90.0,90.0,119.99999999999999,40,1.55,6.634126,0.433289,1.33,4,68.0,33.0,
mp-131,Zr,3.1001545709603633,"[1, 0, -1, 2]",1.7573757868959938,0.4778,HCP,P6_3/mmc,0.04255380741904865,1.5967429740052772,1.0,90.0,90.0,119.99999999999999,40,1.55,6.634126,0.433289,1.33,4,68.0,33.0,
mp-131,Zr,3.1132672790023825,"[2, 1, -3, 0]",1.678109287384566,0.5229,HCP,P6_3/mmc,0.04255380741904865,1.5967429740052772,1.0,90.0,90.0,119.99999999999999,40,1.55,6.634126,0.433289,1.33,4,68.0,33.0,
mp-131,Zr,3.371104490866106,"[2, 0, -2, 1]",1.6355949227269544,0.3866,HCP,P6_3/mmc,0.04255380741904865,1.5967429740052772,1.0,90.0,90.0,119.99999999999999,40,1.55,6.634126,0.433289,1.33,4,68.0,33.0,
mp-131,Zr,3.0378392642035332,"[2, 2, -4, 1]",1.6904642599106652,0.5627,HCP,P6_3/mmc,0.04255380741904865,1.5967429740052772,1.0,90.0,90.0,119.99999999999999,40,1.55,6.634126,0.433289,1.33,4,68.0,33.0,
mp-131,Zr,3.2180359672760384,"[2, 1, -3, 1]",1.7652671961779376,0.4608,HCP,P6_3/mmc,0.04255380741904865,1.5967429740052772,1.0,90.0,90.0,119.99999999999999,40,1.55,6.634126,0.433289,1.33,4,68.0,33.0,
mp-131,Zr,3.3495884240212215,"[2, 1, -3, 2]",1.703905210106356,0.4002,HCP,P6_3/mmc,0.04255380741904865,1.5967429740052772,1.0,90.0,90.0,119.99999999999999,40,1.55,6.634126,0.433289,1.33,4,68.0,33.0,
mp-131,Zr,3.1204083866019334,"[1, 1, -2, 1]",1.7166201560744832,0.4794,HCP,P6_3/mmc,0.04255380741904865,1.5967429740052772,1.0,90.0,90.0,119.99999999999999,40,1.55,6.634126,0.433289,1.33,4,68.0,33.0,
mp-131,Zr,3.515819626026747,"[1, 0, -1, 0]",1.6596492995099423,0.3689,HCP,P6_3/mmc,0.04255380741904865,1.5967429740052772,1.0,90.0,90.0,119.99999999999999,40,1.55,6.634126,0.433289,1.33,4,68.0,33.0,
mp-131,Zr,3.261657375038827,"[2, -1, -1, 2]",1.7113636007051298,0.38972905,HCP,P6_3/mmc,0.04255380741904865,1.5967429740052772,1.0,90.0,90.0,119.99999999999999,40,1.55,6.634126,0.433289,1.33,4,68.0,33.0,
mp-131,Zr,4.159837647785808,"[0, 0, 0, 1]",1.599221374466819,0.12455579,HCP,P6_3/mmc,0.04255380741904865,1.5967429740052772,1.0,90.0,90.0,119.99999999999999,40,1.55,6.634126,0.433289,1.33,4,68.0,33.0,
mp-139,Sr,2.3953429123275076,"[1, 1, -2, 1]",0.40737952346491246,-0.3518,HCP,P6_3/mmc,0.01772012184120894,1.6378125779777686,1.0,90.0,90.0,119.99999999999999,38,2.0,5.69486745,0.052066,0.95,2,,6.1,
mp-139,Sr,2.368155585776191,"[1, 0, -1, 1]",0.3471879697087675,-0.3462,HCP,P6_3/mmc,0.01772012184120894,1.6378125779777686,1.0,90.0,90.0,119.99999999999999,38,2.0,5.69486745,0.052066,0.95,2,,6.1,
mp-139,Sr,2.531178914300503,"[1, 1, -2, 0]",0.3779662846765095,-0.3725,HCP,P6_3/mmc,0.01772012184120894,1.6378125779777686,1.0,90.0,90.0,119.99999999999999,38,2.0,5.69486745,0.052066,0.95,2,,6.1,
mp-139,Sr,2.1279789165068603,"[2, -1, -1, 2]",0.4004718299642587,-0.2893,HCP,P6_3/mmc,0.01772012184120894,1.6378125779777686,1.0,90.0,90.0,119.99999999999999,38,2.0,5.69486745,0.052066,0.95,2,,6.1,
mp-139,Sr,1.9472445841464805,"[1, 0, -1, 2]",0.4047063235780982,-0.3024,HCP,P6_3/mmc,0.01772012184120894,1.6378125779777686,1.0,90.0,90.0,119.99999999999999,38,2.0,5.69486745,0.052066,0.95,2,,6.1,
mp-139,Sr,2.2280439254094047,"[2, 2, -4, 1]",0.39601768573911833,-0.3549,HCP,P6_3/mmc,0.01772012184120894,1.6378125779777686,1.0,90.0,90.0,119.99999999999999,38,2.0,5.69486745,0.052066,0.95,2,,6.1,
mp-139,Sr,2.3253813980091955,"[2, 1, -3, 0]",0.37871556623463754,-0.3812,HCP,P6_3/mmc,0.01772012184120894,1.6378125779777686,1.0,90.0,90.0,119.99999999999999,38,2.0,5.69486745,0.052066,0.95,2,,6.1,
mp-139,Sr,2.2849786047086655,"[2, 0, -2, 1]",0.41058487239756913,-0.3287,HCP,P6_3/mmc,0.01772012184120894,1.6378125779777686,1.0,90.0,90.0,119.99999999999999,38,2.0,5.69486745,0.052066,0.95,2,,6.1,
mp-139,Sr,2.250135557659695,"[2, 1, -3, 1]",0.3938689015853596,-0.3544,HCP,P6_3/mmc,0.01772012184120894,1.6378125779777686,1.0,90.0,90.0,119.99999999999999,38,2.0,5.69486745,0.052066,0.95,2,,6.1,
mp-139,Sr,2.3426270310283854,"[1, 0, -1, 0]",0.3551027301941986,-0.3701,HCP,P6_3/mmc,0.01772012184120894,1.6378125779777686,1.0,90.0,90.0,119.99999999999999,38,2.0,5.69486745,0.052066,0.95,2,,6.1,
mp-139,Sr,2.4027814052425023,"[2, 1, -3, 2]",0.3979819754103079,-0.3737,HCP,P6_3/mmc,0.01772012184120894,1.6378125779777686,1.0,90.0,90.0,119.99999999999999,38,2.0,5.69486745,0.052066,0.95,2,,6.1,
mp-139,Sr,2.582213585232238,"[0, 0, 0, 1]",0.3358823873669115,-0.44774734,HCP,P6_3/mmc,0.01772012184120894,1.6378125779777686,1.0,90.0,90.0,119.99999999999999,38,2.0,5.69486745,0.052066,0.95,2,,6.1,
mp-143,Tm,2.70964548428398,"[1, 1, -2, 0]",1.0774455694297929,0.0321,HCP,P6_3/mmc,0.03311368343964644,1.5401459078954285,1.0,90.0,90.0,120.00000000000001,69,1.75,6.18431,1.02922,1.25,15,74.0,31.0,45.0
mp-143,Tm,2.9095491724948,"[1, 0, -1, 1]",1.0540005147054787,-0.0075,HCP,P6_3/mmc,0.03311368343964644,1.5401459078954285,1.0,90.0,90.0,120.00000000000001,69,1.75,6.18431,1.02922,1.25,15,74.0,31.0,45.0
mp-143,Tm,2.794841144276719,"[1, 1, -2, 1]",1.1833153626794561,0.0447,HCP,P6_3/mmc,0.03311368343964644,1.5401459078954285,1.0,90.0,90.0,120.00000000000001,69,1.75,6.18431,1.02922,1.25,15,74.0,31.0,45.0
mp-143,Tm,3.22125667368837,"[1, 0, -1, 0]",1.014541469043605,-0.17160264,HCP,P6_3/mmc,0.03311368343964644,1.5401459078954285,1.0,90.0,90.0,120.00000000000001,69,1.75,6.18431,1.02922,1.25,15,74.0,31.0,45.0
mp-143,Tm,3.017982659587294,"[2, 0, -2, 1]",1.0457308070024582,-0.0914,HCP,P6_3/mmc,0.03311368343964644,1.5401459078954285,1.0,90.0,90.0,120.00000000000001,69,1.75,6.18431,1.02922,1.25,15,74.0,31.0,45.0
mp-143,Tm,2.613923911570815,"[2, 2, -4, 1]",1.1397111154873645,0.0552,HCP,P6_3/mmc,0.03311368343964644,1.5401459078954285,1.0,90.0,90.0,120.00000000000001,69,1.75,6.18431,1.02922,1.25,15,74.0,31.0,45.0
mp-143,Tm,2.996349107236172,"[2, -1, -1, 2]",1.1447478848162176,-0.0072,HCP,P6_3/mmc,0.03311368343964644,1.5401459078954285,1.0,90.0,90.0,120.00000000000001,69,1.75,6.18431,1.02922,1.25,15,74.0,31.0,45.0
mp-143,Tm,2.8303695517378644,"[1, 0, -1, 2]",1.0882973616642064,0.0701,HCP,P6_3/mmc,0.03311368343964644,1.5401459078954285,1.0,90.0,90.0,120.00000000000001,69,1.75,6.18431,1.02922,1.25,15,74.0,31.0,45.0
mp-143,Tm,2.788713003739894,"[2, 1, -3, 0]",1.0758751507576418,0.7031,HCP,P6_3/mmc,0.03311368343964644,1.5401459078954285,1.0,90.0,90.0,120.00000000000001,69,1.75,6.18431,1.02922,1.25,15,74.0,31.0,45.0
mp-143,Tm,2.9680630800707455,"[2, 1, -3, 2]",1.1549140937930327,0.0054,HCP,P6_3/mmc,0.03311368343964644,1.5401459078954285,1.0,90.0,90.0,120.00000000000001,69,1.75,6.18431,1.02922,1.25,15,74.0,31.0,45.0
mp-143,Tm,2.543635668497248,"[2, 1, -3, 1]",1.1273347188274607,0.7632,HCP,P6_3/mmc,0.03311368343964644,1.5401459078954285,1.0,90.0,90.0,120.00000000000001,69,1.75,6.18431,1.02922,1.25,15,74.0,31.0,45.0
mp-143,Tm,3.202719900013368,"[0, 0, 0, 1]",1.0797760523009874,-0.0902811,HCP,P6_3/mmc,0.03311368343964644,1.5401459078954285,1.0,90.0,90.0,120.00000000000001,69,1.75,6.18431,1.02922,1.25,15,74.0,31.0,45.0
mp-146,V,3.9825296010554685,"[2, 1, 0]",2.5102065248859455,1.0505,BCC,Im-3m,0.07539328822015556,1.0,1.0,90.0,90.0,90.0,23,1.35,6.746187,0.527662,1.63,5,128.0,47.0,160.0
mp-146,V,3.588430954974439,"[1, 0, 0]",2.381074087203556,1.261,BCC,Im-3m,0.07539328822015556,1.0,1.0,90.0,90.0,90.0,23,1.35,6.746187,0.527662,1.63,5,128.0,47.0,160.0
mp-146,V,3.604425706188902,"[1, 1, 1]",2.7005808232332895,1.1245,BCC,Im-3m,0.07539328822015556,1.0,1.0,90.0,90.0,90.0,23,1.35,6.746187,0.527662,1.63,5,128.0,47.0,160.0
mp-146,V,3.811666428961013,"[2, 1, 1]",2.6942147562041048,1.1449,BCC,Im-3m,0.07539328822015556,1.0,1.0,90.0,90.0,90.0,23,1.35,6.746187,0.527662,1.63,5,128.0,47.0,160.0
mp-146,V,3.6930280438094525,"[3, 1, 0]",2.4697238614675516,1.153,BCC,Im-3m,0.07539328822015556,1.0,1.0,90.0,90.0,90.0,23,1.35,6.746187,0.527662,1.63,5,128.0,47.0,160.0
mp-146,V,3.851979947994959,"[2, 2, 1]",2.649119932144722,1.0249,BCC,Im-3m,0.07539328822015556,1.0,1.0,90.0,90.0,90.0,23,1.35,6.746187,0.527662,1.63,5,128.0,47.0,160.0
mp-146,V,4.0872755224456245,"[3, 2, 0]",2.4891583476009616,0.964,BCC,Im-3m,0.07539328822015556,1.0,1.0,90.0,90.0,90.0,23,1.35,6.746187,0.527662,1.63,5,128.0,47.0,160.0
mp-146,V,3.486111832469091,"[3, 2, 2]",2.706958512270874,1.2284,BCC,Im-3m,0.07539328822015556,1.0,1.0,90.0,90.0,90.0,23,1.35,6.746187,0.527662,1.63,5,128.0,47.0,160.0
mp-146,V,3.9861709988693272,"[3, 2, 1]",2.646813119675535,1.0438,BCC,Im-3m,0.07539328822015556,1.0,1.0,90.0,90.0,90.0,23,1.35,6.746187,0.527662,1.63,5,128.0,47.0,160.0
mp-146,V,3.8354230260717372,"[3, 3, 2]",2.65526156311795,1.1094,BCC,Im-3m,0.07539328822015556,1.0,1.0,90.0,90.0,90.0,23,1.35,6.746187,0.527662,1.63,5,128.0,47.0,160.0
mp-146,V,4.069024083897824,"[3, 3, 1]",2.61245238920299,0.9952,BCC,Im-3m,0.07539328822015556,1.0,1.0,90.0,90.0,90.0,23,1.35,6.746187,0.527662,1.63,5,128.0,47.0,160.0
mp-146,V,4.669782472575771,"[1, 1, 0]",2.4143436749779044,0.70858472,BCC,Im-3m,0.07539328822015556,1.0,1.0,90.0,90.0,90.0,23,1.35,6.746187,0.527662,1.63,5,128.0,47.0,160.0
mp-162,Yb,2.241052168198841,"[2, 1, 0]",0.5090796513909132,-0.437,FCC,Fm-3m,0.033533523070994616,1.0,1.0,90.0,90.0,90.0,70,1.75,6.25416,-0.02,1.1,16,24.0,9.9,31.0
mp-162,Yb,2.590700424449553,"[1, 1, 0]",0.5105550148746935,-0.5218,FCC,Fm-3m,0.033533523070994616,1.0,1.0,90.0,90.0,90.0,70,1.75,6.25416,-0.02,1.1,16,24.0,9.9,31.0
mp-162,Yb,2.5564994447095986,"[1, 1, 1]",0.45349754802665876,-0.51276172,FCC,Fm-3m,0.033533523070994616,1.0,1.0,90.0,90.0,90.0,70,1.75,6.25416,-0.02,1.1,16,24.0,9.9,31.0
mp-162,Yb,2.4704889306652067,"[2, 1, 1]",0.5005028207740172,-0.4653,FCC,Fm-3m,0.033533523070994616,1.0,1.0,90.0,90.0,90.0,70,1.75,6.25416,-0.02,1.1,16,24.0,9.9,31.0
mp-162,Yb,2.6181096178294423,"[2, 2, 1]",0.4847532293179413,-0.5456,FCC,Fm-3m,0.033533523070994616,1.0,1.0,90.0,90.0,90.0,70,1.75,6.25416,-0.02,1.1,16,24.0,9.9,31.0
mp-162,Yb,2.42987021723032,"[3, 1, 1]",0.5049774843556384,-0.4453,FCC,Fm-3m,0.033533523070994616,1.0,1.0,90.0,90.0,90.0,70,1.75,6.25416,-0.02,1.1,16,24.0,9.9,31.0
mp-162,Yb,2.6245629285642695,"[3, 3, 1]",0.5053672425063479,-0.55786379,FCC,Fm-3m,0.033533523070994616,1.0,1.0,90.0,90.0,90.0,70,1.75,6.25416,-0.02,1.1,16,24.0,9.9,31.0
mp-162,Yb,2.5186516927543843,"[3, 2, 0]",0.5190982011250339,-0.5149,FCC,Fm-3m,0.033533523070994616,1.0,1.0,90.0,90.0,90.0,70,1.75,6.25416,-0.02,1.1,16,24.0,9.9,31.0
mp-162,Yb,2.2681004976534425,"[3, 2, 2]",0.4847203594457227,-0.4186,FCC,Fm-3m,0.033533523070994616,1.0,1.0,90.0,90.0,90.0,70,1.75,6.25416,-0.02,1.1,16,24.0,9.9,31.0
mp-162,Yb,2.34371009702114,"[3, 2, 1]",0.5107812814320052,-0.4615,FCC,Fm-3m,0.033533523070994616,1.0,1.0,90.0,90.0,90.0,70,1.75,6.25416,-0.02,1.1,16,24.0,9.9,31.0
mp-162,Yb,2.5702958996041443,"[3, 3, 2]",0.47641117916469244,-0.52209969,FCC,Fm-3m,0.033533523070994616,1.0,1.0,90.0,90.0,90.0,70,1.75,6.25416,-0.02,1.1,16,24.0,9.9,31.0
mp-162,Yb,2.1387551445683064,"[3, 1, 0]",0.5018390095176836,-0.0699,FCC,Fm-3m,0.033533523070994616,1.0,1.0,90.0,90.0,90.0,70,1.75,6.25416,-0.02,1.1,16,24.0,9.9,31.0
mp-162,Yb,2.498611423659216,"[1, 0, 0]",0.43678526335460927,-0.47848326,FCC,Fm-3m,0.033533523070994616,1.0,1.0,90.0,90.0,90.0,70,1.75,6.25416,-0.02,1.1,16,24.0,9.9,31.0
mp-18,Tb,3.2553736115197904,"[0, 0, 0, 1]",0.9528763569535712,0.0308,HCP,P6_3/mmc,0.030569088512932985,1.525246356658774,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-18,Tb,2.744374829548566,"[2, 1, -3, 1]",1.023631327205201,0.1965,HCP,P6_3/mmc,0.030569088512932985,1.525246356658774,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-18,Tb,2.8144097420015837,"[1, 1, -2, 0]",0.9652083782003763,0.1646,HCP,P6_3/mmc,0.030569088512932985,1.525246356658774,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-18,Tb,3.519191751469461,"[2, 0, -2, 1]",0.9604726423382299,0.091,HCP,P6_3/mmc,0.030569088512932985,1.525246356658774,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-18,Tb,2.924480077303234,"[1, 0, -1, 1]",0.944376670320621,0.1371,HCP,P6_3/mmc,0.030569088512932985,1.525246356658774,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-18,Tb,2.7411177477020265,"[2, 2, -4, 1]",1.0259969880344142,0.1954,HCP,P6_3/mmc,0.030569088512932985,1.525246356658774,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-18,Tb,3.1728555493826054,"[1, 0, -1, 0]",0.9643326495626382,0.0492,HCP,P6_3/mmc,0.030569088512932985,1.525246356658774,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-18,Tb,2.938598602427159,"[2, -1, -1, 2]",1.0398578449027873,0.1692,HCP,P6_3/mmc,0.030569088512932985,1.525246356658774,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-18,Tb,2.877935995974133,"[1, 0, -1, 2]",0.9972430274659219,0.1989,HCP,P6_3/mmc,0.030569088512932985,1.525246356658774,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
mp-18,Tb,2.8110032103453686,"[1, 1, -2, 1]",1.0666235769281618,0.1696,HCP,P6_3/mmc,0.030569088512932985,1.525246356658774,1.0,90.0,90.0,120.00000000000001,65,1.75,5.8638,0.131318,1.1,11,56.0,22.0,38.7
